City,Date,AQI,PM10,PM2_5,NO2,NO,SO2,CO,O3
Amritsar,2018-03-08,132.0,140.04,51.79,10.5,11.78,3.92,0.75,17.81
Amritsar,2018-03-09,112.0,104.61,29.06,9.14,11.67,3.55,0.69,18.23
Amritsar,2018-03-10,91.0,90.7,28.63,9.03,12.54,3.71,0.69,26.84
Amritsar,2018-03-11,110.0,129.74,42.29,9.54,12.7,3.72,0.64,30.89
Amritsar,2018-03-12,128.0,155.13,48.66,8.7,12.38,8.52,0.57,31.15
Amritsar,2018-03-13,140.0,157.09,54.53,8.0,11.78,3.55,0.88,29.18
Amritsar,2018-03-14,125.0,138.73,40.21,8.52,11.93,3.09,0.92,31.63
Amritsar,2018-03-15,119.0,104.51,27.42,6.89,14.66,3.42,1.31,34.72
Amritsar,2018-03-16,88.0,81.28,20.92,13.74,15.02,6.25,0.78,40.85
Amritsar,2018-03-17,93.0,96.19,30.1,14.15,13.61,1.95,0.76,37.46
Amritsar,2018-03-18,112.0,137.19,43.88,15.46,13.38,2.35,0.89,34.26
Amritsar,2018-03-19,138.0,144.69,44.86,14.56,11.95,2.63,0.84,36.17
Amritsar,2018-03-20,124.0,158.03,56.47,12.76,13.78,2.59,0.75,23.55
Amritsar,2018-03-21,106.0,75.37,20.96,4.88,13.85,2.72,0.84,29.63
Amritsar,2018-03-22,72.0,57.58,15.44,4.94,13.73,2.45,0.86,29.02
Amritsar,2018-04-12,72.0,65.25,28.11,237.27,15.942745098039216,4.64,0.82,28.182549019607844
Amritsar,2018-04-13,83.0,99.54,42.29,25.06,15.846666666666668,5.11,0.81,28.573333333333334
Amritsar,2018-04-14,107.0,129.54,52.59,22.42,15.750588235294117,4.63,0.78,28.964117647058824
Amritsar,2018-04-15,128.0,140.47,55.56,21.13,15.654509803921568,4.5,0.96,29.354901960784314
Amritsar,2018-04-16,122.0,119.64,33.87,16.37,15.55843137254902,4.32,0.94,29.745686274509804
Amritsar,2018-04-17,99.0,70.01,22.94,16.99,15.462352941176471,6.11,0.92,30.136470588235294
Amritsar,2018-04-18,85.0,100.19,35.71,4.89,15.366274509803922,5.0,0.81,30.527254901960784
Amritsar,2018-04-19,117.0,134.69,43.0,9.02,15.270196078431372,4.1,1.16,30.918039215686274
Amritsar,2018-04-20,94.0,63.32,17.8,9.46,15.174117647058823,4.99,0.92,31.308823529411764
Amritsar,2018-04-21,66.0,77.96,21.1,8.67,15.078039215686275,4.65,0.62,31.699607843137255
Amritsar,2018-04-22,78.0,80.1,23.62,8.81,14.981960784313726,4.83,0.6,32.09039215686275
Amritsar,2018-04-23,94.0,98.84,29.8,8.82,14.885882352941177,4.28,0.75,32.48117647058824
Amritsar,2018-04-24,119.0,161.24,60.36,8.64,14.789803921568627,4.88,0.64,32.87196078431373
Amritsar,2018-04-25,148.0,167.05,69.33,9.24,14.693725490196078,4.85,0.55,33.26274509803922
Amritsar,2018-04-26,119.0,109.9,43.85,8.67,14.59764705882353,4.74,0.75,33.65352941176471
Amritsar,2018-04-27,138.0,203.55,81.81,9.99,14.50156862745098,5.37,0.72,34.0443137254902
Amritsar,2018-04-28,156.0,148.06,71.4,10.58,14.405490196078432,4.23,0.51,34.43509803921569
Amritsar,2018-04-29,136.0,148.89,61.67,10.58,14.309411764705882,5.94,0.64,34.82588235294118
Amritsar,2018-04-30,149.0,178.5,64.92,10.64,14.213333333333333,8.03,0.74,35.21666666666667
Amritsar,2018-05-01,157.0,201.95,77.06,11.04,14.117254901960784,8.84,0.87,35.60745098039216
Amritsar,2018-05-02,161.0,188.97,60.54,10.25,14.021176470588236,12.24,2.31,35.99823529411765
Amritsar,2018-05-03,120.0,83.42,37.37,8.35,13.925098039215687,6.86,0.89,36.38901960784314
Amritsar,2018-05-04,104.0,117.05,46.96,8.24,13.829019607843136,4.5,0.8,36.77980392156863
Amritsar,2018-05-05,123.0,157.78,60.38,8.23,13.73294117647059,5.8,0.95,37.17058823529412
Amritsar,2018-05-06,131.0,121.76,43.89,8.22,13.636862745098039,5.07,0.79,37.56137254901961
Amritsar,2018-05-07,95.0,83.47,26.75,8.26,13.54078431372549,6.45,0.62,37.9521568627451
Amritsar,2018-05-08,82.0,81.6,31.61,8.21,13.444705882352942,5.14,0.53,38.34294117647059
Amritsar,2018-05-09,100.0,118.73,58.47,8.25,13.348627450980391,4.77,0.57,38.73372549019608
Amritsar,2018-05-10,178.0,169.11,99.65,8.25,13.252549019607844,4.96,0.7,39.12450980392157
Amritsar,2018-05-11,252.0,198.34,108.04,8.24,13.156470588235294,5.85,0.7,39.51529411764706
Amritsar,2018-05-12,273.0,206.81,118.6,8.26,13.060392156862745,5.73,0.68,39.90607843137255
Amritsar,2018-05-13,153.0,89.89,41.29,8.22,12.964313725490197,6.12,0.54,40.29686274509804
Amritsar,2018-05-14,102.0,113.43,51.48,8.22,12.868235294117646,5.39,0.61,40.68764705882353
Amritsar,2018-05-15,128.0,148.68,75.55,8.23,12.7721568627451,5.43,0.64,41.07843137254902
Amritsar,2018-05-16,127.0,136.55,56.32,8.27,12.676078431372549,6.05,0.66,41.46921568627451
Amritsar,2018-05-17,167.0,196.87,92.14,8.35,12.58,5.91,0.63,41.86
Amritsar,2018-05-18,206.0,196.78,84.74,8.41,12.55,5.46,0.66,38.02
Amritsar,2018-05-19,149.0,163.27,72.32,8.25,12.54,5.99,0.59,35.54
Amritsar,2018-05-20,131.0,106.21,67.71,8.47,12.56,5.01,0.69,38.8
Amritsar,2018-05-21,127.0,134.46,74.3,8.61,12.55,5.77,0.61,38.82
Amritsar,2018-05-22,252.0,152.02,104.43,8.4,12.52,5.03,0.63,40.73
Amritsar,2018-05-23,134.0,112.14,52.81,8.31,12.51,5.9,0.58,42.01
Amritsar,2018-05-24,102.0,100.81,51.88,8.33,12.53,5.56,0.63,41.07
Amritsar,2018-05-25,114.0,124.43,62.72,8.56,12.59,6.65,0.58,41.84
Amritsar,2018-05-26,132.0,126.26,74.08,8.34,12.63,5.85,0.53,42.98
Amritsar,2018-05-27,134.0,138.75,72.53,8.3,12.63,5.72,0.48,42.48
Amritsar,2018-05-28,225.0,76.5,108.07,8.24,12.63,7.2,0.97,40.83
Amritsar,2018-05-29,196.0,61.18,74.32,8.36,12.62,6.52,0.98,44.43
Amritsar,2018-05-30,113.0,67.01,66.86,8.69,12.53,6.42,0.74,41.35
Amritsar,2018-05-31,130.0,327.61,75.49,22.51,12.34,5.16,0.92,34.32
Amritsar,2018-06-01,254.0,331.54,99.15,8.55,0.4,6.51,1.56,23.58
Amritsar,2018-06-02,200.0,179.33,48.66,8.57,1.42,6.14,1.26,20.8
Amritsar,2018-06-03,164.0,199.98,67.25,8.4,0.76,6.23,1.24,23.36
Amritsar,2018-06-04,174.0,194.06,61.84,9.97,5.32,6.29,1.8,33.48
Amritsar,2018-06-05,164.0,208.58,59.22,9.6,12.27,3.13,1.23,38.93
Amritsar,2018-06-06,170.0,177.555,56.269999999999996,13.415,12.875,3.93,2.02,42.855000000000004
Amritsar,2018-06-19,154.0,171.73,39.78,15.08,23.1,7.19,0.0,46.14
Amritsar,2018-06-20,143.0,152.49,44.05,16.37,13.1,6.46,0.1488888888888889,34.83
Amritsar,2018-06-21,121.0,120.27,33.94,17.25,12.02,5.67,0.2977777777777778,42.11
Amritsar,2018-06-22,126.0,150.34,40.94,16.96,11.3,7.43,0.4466666666666667,49.88
Amritsar,2018-06-23,145.0,154.91,32.02,16.48,11.04,7.24,0.5955555555555556,47.67333333333333
Amritsar,2018-06-24,113.0,120.52,41.94,16.47,10.89,6.33,0.7444444444444445,45.46666666666667
Amritsar,2018-06-25,113.0,174.24,45.02,16.07,10.83,4.7,0.8933333333333334,43.26
Amritsar,2018-06-26,189.0,229.22,49.85,15.85,10.6,6.46,1.0422222222222224,28.48
Amritsar,2018-06-27,110.0,85.39,30.38,16.22,10.56,7.4,1.1911111111111112,29.44
Amritsar,2018-06-28,86.0,46.12,21.99,16.14,10.88,12.55,1.34,24.31
Amritsar,2018-06-29,47.0,40.21,14.6,16.86,10.77,8.09,1.1925000000000001,17.42
Amritsar,2018-06-30,50.0,72.24,26.32,17.53,11.82,9.9,1.045,26.17
Amritsar,2018-07-01,94.0,89.71,39.38,18.89,13.26,3.78,0.8975,39.68
Amritsar,2018-07-02,96.0,96.36,42.91,18.79,13.17,4.23,0.75,36.15
Amritsar,2018-07-03,59.0,42.27,29.81,18.68,13.11,9.09,0.6025,21.49
Amritsar,2018-07-04,83.0,49.28,57.48,18.73,19.18,11.28,0.45499999999999996,20.67
Amritsar,2018-07-05,71.0,75.99,35.43,7.37,4.7,5.02,0.3074999999999999,31.48
Amritsar,2018-07-06,101.0,119.11,57.96,9.12,8.37,10.6,0.16,37.0
Amritsar,2018-07-07,107.0,109.11,51.58,9.3,11.37,7.1,0.18,40.35
Amritsar,2018-07-08,95.0,92.76,41.99,9.2,11.28,6.03,0.46,38.63
Amritsar,2018-07-09,93.0,87.53,43.36,9.17,11.31,9.03,0.15,38.7
Amritsar,2018-07-10,88.0,68.71,52.64,10.8,8.86,7.33,0.23,25.46
Amritsar,2018-07-11,81.0,46.52,28.48,10.06,9.4,7.25,0.47,30.39
Amritsar,2018-07-12,50.0,55.76,36.03,8.76,10.43,5.66,0.376,25.23
Amritsar,2018-07-13,60.0,33.03,16.45,9.01,10.6,11.91,0.282,17.04
Amritsar,2018-07-26,50.0,31.86,14.82,4.83,10.62,3.45,0.13,27.37
Amritsar,2018-08-03,67.0,147.2,13.3536,8.94,14.18,2.77,0.23,30.38
Amritsar,2018-08-04,126.0,127.95,13.7184,8.67,12.49,4.57,0.14,38.44
Amritsar,2018-08-05,100.0,83.64,14.083200000000001,8.11,11.48,5.08,0.15125000000000002,33.16
Amritsar,2018-08-06,66.0,47.79,14.448,8.08,11.72,6.87,0.1625,34.94
Amritsar,2018-08-07,39.0,19.9,14.812800000000001,7.92,12.57,8.37,0.17375000000000002,34.38
Amritsar,2018-08-08,37.0,18.23,15.177600000000002,6.56,13.32,6.67,0.185,33.25
Amritsar,2018-08-09,40.0,19.99,15.5424,7.11,5.55,7.22,0.19625,35.4
Amritsar,2018-08-10,42.0,38.43,15.907200000000001,7.67,5.69,8.7,0.20750000000000002,34.38
Amritsar,2018-08-11,42.0,38.21,16.272000000000002,7.76,5.73,8.69,0.21875,29.83
Amritsar,2018-08-12,43.0,65.08,16.6368,7.83,5.52,8.41,0.23,28.86
Amritsar,2018-08-13,64.0,47.75,17.0016,8.79,6.32,6.75,0.24125000000000002,29.1
Amritsar,2018-08-14,44.0,35.59,17.3664,10.34,9.76,7.25,0.2525,38.17
Amritsar,2018-09-10,36.0,43.28,27.156065573770494,10.85,10.47,4.32,0.0,19.64
Amritsar,2018-09-11,45.0,42.87,27.517868852459017,15.46,15.68,2.74,0.0,21.88
Amritsar,2018-09-12,46.0,47.01,27.879672131147544,14.9,17.18,2.81,0.0,21.21
Amritsar,2018-09-13,56.0,84.37,28.241475409836067,10.91,14.76,3.09,0.0,19.33
Amritsar,2018-09-14,77.0,44.41,28.60327868852459,11.35,15.63,2.15,0.0,20.13
Amritsar,2018-09-15,38.0,36.96,28.965081967213116,11.61,15.74,3.01,0.0,19.82
Amritsar,2018-09-16,39.0,41.76,29.326885245901643,11.37,15.74,2.28,0.0,22.39
Amritsar,2018-09-17,48.0,56.83,29.688688524590166,11.48,15.24,3.49,0.0,25.12
Amritsar,2018-09-18,63.0,67.86,30.05049180327869,11.79,15.55,2.03,0.0,25.65
Amritsar,2018-09-19,76.0,81.95,30.412295081967216,11.69,15.34,3.25,0.0,25.84
Amritsar,2018-09-20,84.0,88.29,30.77409836065574,11.32,14.89,2.78,0.0,27.92
Amritsar,2018-09-21,86.0,73.77,31.13590163934426,11.04,14.78,2.57,0.0,24.4
Amritsar,2018-09-22,52.0,33.3,31.497704918032788,10.85,15.34,4.17,0.0,18.28
Amritsar,2018-09-23,32.0,10.81,31.859508196721315,3.94,18.2,5.15,0.02,10.8
Amritsar,2018-09-24,22.0,17.01,32.221311475409834,0.79,5.52,4.9,0.0,16.19
Amritsar,2018-09-25,20.0,27.65,32.58311475409836,1.41,6.39,3.16,0.0,12.47
Amritsar,2018-09-26,56.0,84.37,32.94491803278689,1.41,5.0,6.76,0.0,10.35
Amritsar,2018-09-27,91.0,93.59,33.306721311475414,4.82,5.79,4.37,0.06,16.55
Amritsar,2018-09-28,94.0,94.38,33.66852459016393,11.77,10.47,5.97,0.0,19.15
Amritsar,2018-09-29,67.0,43.79,34.03032786885246,14.45,13.44,6.46,0.0,18.06
Amritsar,2018-09-30,68.0,84.29,34.39213114754099,14.12,12.2,6.29,0.0,19.94
Amritsar,2018-10-01,100.0,119.97,34.753934426229506,14.79,10.65,6.5,0.0,20.78
Amritsar,2018-10-02,119.0,130.41,35.11573770491803,15.03,10.67,5.83,0.0,21.03
Amritsar,2018-10-03,122.0,134.54,35.47754098360656,14.44,10.62,6.65,0.0,17.06
Amritsar,2018-10-04,104.0,79.33,35.839344262295086,18.87,12.77,6.61,0.0,20.1
Amritsar,2018-10-05,78.0,65.32,36.20114754098361,17.17,11.02,6.18,0.0,21.78
Amritsar,2018-10-06,83.0,95.99,36.56295081967213,15.89,12.69,6.16,0.0,18.11
Amritsar,2018-10-07,133.0,194.56,36.92475409836066,15.38,11.01,6.75,0.0,23.54
Amritsar,2018-10-08,157.0,154.77,37.28655737704918,12.72,10.98,5.05,0.0,20.87
Amritsar,2018-10-09,106.0,87.81,37.648360655737704,10.99,12.7,3.72,0.0,9.48
Amritsar,2018-10-10,93.0,132.12,38.01016393442623,14.43,15.73,4.15,0.0,17.22
Amritsar,2018-10-11,146.0,152.34,38.37196721311476,21.74,22.22,6.05,0.0,21.4
Amritsar,2018-10-12,129.0,152.55,38.733770491803284,27.25,28.01,6.43,0.0,17.28
Amritsar,2018-10-13,150.0,211.81,39.095573770491804,26.32,27.51,5.77,0.0,18.01
Amritsar,2018-10-14,209.0,271.06,39.45737704918033,26.49,25.75,6.71,0.0,18.63
Amritsar,2018-10-15,203.0,228.06,39.81918032786885,23.23,18.97,6.47,0.09,24.57
Amritsar,2018-10-16,145.0,125.47,40.180983606557376,18.58,12.31,6.07,0.0,30.09
Amritsar,2018-10-17,106.0,121.94,40.5427868852459,19.97,14.24,6.19,0.0,24.0
Amritsar,2018-10-18,118.0,106.02,40.90459016393443,20.95,15.1,5.43,0.01,22.76
Amritsar,2018-10-19,106.0,112.9,41.266393442622956,22.89,16.77,6.5,0.0,21.61
Amritsar,2018-10-20,96.0,85.78,41.628196721311475,25.08,17.65,6.11,0.0,18.43
Amritsar,2018-10-21,115.0,143.94,41.99,29.28,23.68,5.58,0.01,18.68
Amritsar,2018-10-22,145.0,182.15,59.95,29.53,31.6,5.17,0.0,18.41
Amritsar,2018-10-23,137.0,144.84,48.96,23.73,25.22,6.21,0.0,22.47
Amritsar,2018-10-24,152.0,184.57,61.79,24.41,25.79,6.63,0.01,21.24
Amritsar,2018-10-25,119.0,106.31,37.17,26.8,35.32,6.35,0.0,20.92
Amritsar,2018-10-26,107.0,120.38,42.12,27.04,31.86,6.02,0.01,22.48
Amritsar,2018-10-27,124.0,138.69,48.55,26.26,31.37,5.78,0.0,25.03
Amritsar,2018-10-28,122.0,130.79,45.78,28.65,33.67,5.84,0.0,15.61
Amritsar,2018-10-29,138.0,175.25,57.31,26.18,31.74,5.98,0.02,21.27
Amritsar,2018-10-30,144.0,171.82,57.94,20.66,23.42,6.3,0.0,24.7
Amritsar,2018-10-31,140.0,143.96,49.3,22.59,27.24,6.08,0.01,21.03
Amritsar,2018-11-01,251.0,306.18,116.63,21.4,23.71,6.32,0.0,19.98
Amritsar,2018-11-02,137.0,87.84,33.74,21.19,20.17,6.0,0.01,15.41
Amritsar,2018-11-03,112.0,139.29,48.76,27.79,22.89,6.47,0.0,14.1
Amritsar,2018-11-04,124.0,102.81,27.22,32.62,29.63,5.88,0.0,11.15
Amritsar,2018-11-12,120.0,96.43,33.74,37.24,29.16,2.31,0.0,17.17
Amritsar,2018-11-13,101.0,129.04,45.16,38.7,29.69,2.836666666666667,0.0,15.79
Amritsar,2018-11-14,129.0,121.76,42.61,36.97,28.13,3.3633333333333333,0.0,15.82
Amritsar,2018-11-22,306.0,162.8,112.18,34.1,26.15,6.94,0.0,11.73
Amritsar,2018-11-23,134.0,102.86,46.38,31.23,18.97,6.3825,0.0,8.3
Amritsar,2018-11-24,91.0,100.78,45.32,33.26,21.0,5.825,0.0,8.07
Amritsar,2018-11-25,121.0,152.57,68.66,36.7,25.88,5.2675,0.0,8.86
Amritsar,2018-11-26,135.0,142.12,63.86,33.08,24.13,4.71,0.01,16.83
Amritsar,2018-11-27,132.0,154.01,69.37,36.36,26.61,4.216666666666667,0.0,20.57
Amritsar,2018-11-28,127.0,140.32,63.2,33.88,23.81,3.723333333333333,0.0,19.47
Amritsar,2018-11-29,130.0,144.93,65.15,33.27,26.81,3.23,0.01,21.4
Amritsar,2018-11-30,135.0,139.7,62.87,31.37,25.09,7.56,0.0,20.76
Amritsar,2018-12-01,125.0,140.07,62.95,36.7,29.56,5.91,0.01,16.61
Amritsar,2018-12-02,109.0,93.07,41.91,38.0,28.89,7.7,0.0,17.04
Amritsar,2018-12-03,101.0,123.95,53.8,33.28,28.33,9.49,0.01,23.99
Amritsar,2018-12-04,115.0,168.2,76.21,26.18,21.75,7.11,0.02,23.88
Amritsar,2018-12-05,127.0,137.47,61.69,33.08,27.29,4.06,0.01,19.18
Amritsar,2018-12-06,139.0,156.56,70.49,43.85,40.56,4.773333333333333,0.0,15.79
Amritsar,2018-12-07,130.0,141.24,63.57,33.89,29.04,5.486666666666666,0.0,20.74
Amritsar,2018-12-08,131.0,153.63,69.19,37.59,34.65,6.2,0.01,16.57
Amritsar,2018-12-09,144.0,162.47,73.15,41.33,35.13,4.85,0.0,15.49
Amritsar,2018-12-10,131.0,121.13,54.54,41.71,36.59,3.5,0.01,14.76
Amritsar,2018-12-11,94.0,52.99,23.84,40.65,35.43,3.75,0.01,15.1
Amritsar,2018-12-12,91.0,76.5,34.41,39.35,32.68,0.87,0.01,14.24
Amritsar,2018-12-13,90.0,78.62,35.39,41.28,35.57,3.605,0.0,13.71
Amritsar,2018-12-14,99.0,100.62,43.93,30.82,25.34,6.34,0.02,16.43
Amritsar,2018-12-15,87.0,84.08,37.55,30.34,23.99,5.613333333333333,0.0,15.08
Amritsar,2018-12-16,102.0,120.8,49.82,31.61,24.1,4.886666666666667,0.0,15.12
Amritsar,2018-12-17,118.0,138.56,61.91,31.59,24.94,4.16,0.02,15.63
Amritsar,2018-12-18,138.0,163.05,72.97,35.39,30.79,4.08,0.01,13.45
Amritsar,2018-12-19,160.0,181.02,81.51,37.44,35.66,2.73,0.01,15.76
Amritsar,2018-12-20,143.0,126.56,56.93,35.26,33.91,4.48,0.02,15.72
Amritsar,2018-12-21,110.0,125.74,56.6,37.83,32.79,3.4400000000000004,0.0,13.44
Amritsar,2018-12-22,126.0,138.1,62.09,29.75,30.94,2.4,0.02,16.41
Amritsar,2018-12-23,127.0,166.81,75.18,20.86,27.1,2.235,0.0,7.26
Amritsar,2018-12-24,149.0,141.23,64.23,22.13,24.99,2.07,0.01,9.64
Amritsar,2018-12-25,137.0,152.5,68.66,22.59,22.67,1.6949999999999998,0.0,8.62
Amritsar,2018-12-26,144.0,178.86,74.91,24.35,23.65,1.32,0.01,10.14
Amritsar,2018-12-27,154.0,160.38,72.08,27.11,26.59,1.97,0.01,9.16
Amritsar,2018-12-28,131.0,155.08,70.27,27.48,25.57,4.17,0.01,4.93
Amritsar,2018-12-29,200.0,218.44,98.32,37.03,35.3,3.7733333333333334,0.0,4.3
Amritsar,2018-12-30,174.0,175.0,78.83,32.62,30.13,3.3766666666666665,0.0,6.46
Amritsar,2018-12-31,184.0,186.41,78.42,33.79,31.71,2.98,0.05,5.43
Amritsar,2019-01-01,170.0,205.42,92.38,21.67,21.66,2.87,0.17,9.65
Amritsar,2019-01-02,176.0,171.98,77.42,19.65,38.64,3.41,0.05,6.05
Amritsar,2019-01-03,131.0,100.89,45.44,27.8,31.86,3.54,0.01,5.79
Amritsar,2019-01-04,81.0,76.48,34.45,32.28,30.01,3.49,0.0,5.19
Amritsar,2019-01-05,77.0,62.82,28.29,29.28,26.76,2.33,0.0,5.0
Amritsar,2019-01-06,70.0,32.35,14.54,31.28,27.74,1.61,0.0,5.47
Amritsar,2019-01-07,69.0,55.75,24.39,27.86,25.4,1.83,0.0,5.24
Amritsar,2019-01-08,64.0,61.97,27.89,25.9,22.75,2.92,0.02,8.92
Amritsar,2019-01-09,75.0,88.8,37.34,21.51,16.81,3.2,0.04,9.01
Amritsar,2019-01-10,98.0,102.22,45.99,25.32,19.81,2.85,0.03,8.68
Amritsar,2019-01-11,101.0,159.89,69.5,28.99,25.14,3.76,0.0,4.87
Amritsar,2019-01-12,118.0,115.98,52.22,24.15,22.07,3.48,0.0,8.24
Amritsar,2019-01-13,83.0,61.73,27.56,36.82,33.82,2.83,0.0,5.6
Amritsar,2019-01-14,80.0,73.28,28.1,28.07,24.32,2.893103448275862,0.0,7.37
Amritsar,2019-01-15,73.0,114.7,47.88,30.98,25.43,2.9562068965517243,0.0,5.09
Amritsar,2019-01-16,133.0,163.27,70.18,35.91,30.51,3.0193103448275864,0.0,4.91
Amritsar,2019-01-17,135.0,148.01,64.8,28.05,24.63,3.0824137931034485,0.0,8.02
Amritsar,2019-01-18,131.0,82.02,34.37,25.3,17.31,3.14551724137931,0.0,8.96
Amritsar,2019-01-19,56.0,11.43,2.85,26.75,17.77,3.2086206896551728,0.0,6.11
Amritsar,2019-01-20,54.0,54.85,15.53,26.29,19.33,3.2717241379310344,0.0,5.23
Amritsar,2019-01-21,50.0,35.71,14.88,18.29,18.18,3.3348275862068966,0.0,6.58
Amritsar,2019-01-22,48.0,25.17,9.17,18.35,19.78,3.3979310344827587,0.0,9.17
Amritsar,2019-01-23,42.0,29.31,10.42,20.46,17.8,3.461034482758621,0.0,5.93
Amritsar,2019-01-31,83.0,52.12,33.66,16.6,16.11,3.9658620689655173,0.0,6.87
Amritsar,2019-02-01,58.0,50.39,34.5,13.56,11.47,4.02896551724138,0.0,7.77
Amritsar,2019-02-02,62.0,68.34,40.16,15.32,11.01,4.0920689655172415,0.0,4.31
Amritsar,2019-02-03,84.0,88.1,47.96,13.39,15.4,4.155172413793103,0.0,8.42
Amritsar,2019-02-04,113.0,156.16,67.94,14.99,18.46,4.218275862068966,0.0,9.61
Amritsar,2019-02-05,146.0,154.64,48.54,15.21,18.18,4.281379310344828,0.0,12.19
Amritsar,2019-02-06,154.0,113.3,82.06,14.76,16.11,4.34448275862069,0.0,7.35
Amritsar,2019-02-07,98.0,60.92,45.96,14.65,15.23,4.407586206896552,0.0,8.81
Amritsar,2019-02-08,71.0,53.32,30.86,12.28,11.87,4.470689655172414,0.0,18.45
Amritsar,2019-02-09,59.0,73.1,36.56,15.88,12.28,4.533793103448276,0.0,8.52
Amritsar,2019-02-10,126.0,152.76,72.25,18.54,14.04,4.5968965517241385,0.0,9.73
Amritsar,2019-02-11,132.0,133.64,41.63,18.15,14.03,4.66,0.01,16.8
Amritsar,2019-02-12,121.0,138.2,72.66,19.13,16.61,7.15,0.01,12.12
Amritsar,2019-02-13,164.0,132.69,77.14,19.67,18.51,5.5,0.0,13.82
Amritsar,2019-02-14,119.0,84.07,47.29,16.36,19.34,3.85,0.01,9.04
Amritsar,2019-02-15,51.0,45.69,16.68,14.11,17.87,5.487500000000001,0.0,10.45
Amritsar,2019-02-16,62.0,73.44,34.55,13.75,16.61,7.125,0.0,20.75
Amritsar,2019-02-17,99.0,130.3,61.25,15.41,14.68,8.762500000000001,0.0,27.31
Amritsar,2019-02-18,85.0,46.79,21.95,15.49,13.04,10.4,0.01,26.48
Amritsar,2019-02-19,44.0,54.23,25.43,17.56,11.04,9.53111111111111,0.0,24.43
Amritsar,2019-02-20,79.0,81.97,36.81,17.47,12.33,8.662222222222223,0.0,20.42
Amritsar,2019-02-21,60.0,41.67,44.38,16.96,16.52,7.793333333333333,0.0,14.83
Amritsar,2019-02-22,92.0,64.08,41.11,18.64,15.11,6.924444444444445,0.0,16.15
Amritsar,2019-02-23,78.0,90.57,40.75,20.52,12.45,6.055555555555555,0.0,19.68
Amritsar,2019-02-24,120.0,141.48,63.67,22.04,12.75,5.1866666666666665,0.0,18.78
Amritsar,2019-02-25,128.0,144.54,63.92,22.06,12.67,4.317777777777778,0.0,17.68
Amritsar,2019-02-26,96.0,75.43,36.2,15.32,8.77,3.448888888888889,0.5,27.49
Amritsar,2019-02-27,74.0,79.37,35.6,13.73,6.31,2.58,0.36,23.62
Amritsar,2019-02-28,82.0,80.11,37.12,9.66,6.09,2.5608333333333335,0.86,25.86
Amritsar,2019-03-01,109.0,122.07,57.28,10.54,10.4,2.541666666666667,0.51,21.55
Amritsar,2019-03-02,76.0,52.76,19.68,9.87,9.33,2.5225,0.0,19.45
Amritsar,2019-03-03,46.0,42.71,19.43,12.18,10.75,2.5033333333333334,0.1,20.07
Amritsar,2019-03-04,48.0,56.26,23.77,16.42,8.52,2.484166666666667,0.21,17.42
Amritsar,2019-03-12,60.0,77.26,37.63,11.79,12.21,3.3017307692307694,0.8,32.35
Amritsar,2019-03-13,114.0,115.62,69.9,20.84,19.65,4.253461538461538,0.72,36.71
Amritsar,2019-03-14,106.0,78.65,49.28,12.85,12.11,5.2051923076923075,0.43,27.47
Amritsar,2019-03-15,74.0,71.85,43.24,11.91,11.8,6.156923076923077,0.57,32.28
Amritsar,2019-03-16,71.0,68.04,43.63,10.72,11.74,7.108653846153846,0.6,36.99
Amritsar,2019-03-17,119.0,112.38,74.37,10.48,10.84,8.060384615384615,0.86,36.2
Amritsar,2019-03-18,136.0,116.4,70.64,11.9,12.84,9.012115384615385,0.62,33.02
Amritsar,2019-03-19,142.0,113.04,71.22,24.78,18.58,9.963846153846154,0.67,24.12
Amritsar,2019-03-20,86.0,55.69,30.74,16.47,11.71,10.915576923076923,0.33,26.54
Amritsar,2019-03-21,61.0,59.79,40.85,16.42,12.13,11.867307692307692,0.5,22.98
Amritsar,2019-03-22,69.0,66.44,36.84,19.48,11.88,12.819038461538462,0.42,28.92
Amritsar,2019-03-23,82.0,82.51,54.1,16.2,10.36,13.77076923076923,0.67,19.14
Amritsar,2019-03-24,71.0,66.96,43.03,14.85,10.08,14.7225,0.61,15.38
Amritsar,2019-03-25,89.0,85.3,52.6,14.9,10.05,15.67423076923077,0.76,20.49
Amritsar,2019-03-26,95.0,97.35,66.24,15.14,12.44,16.62596153846154,0.76,23.32
Amritsar,2019-03-27,148.0,143.79,88.86,26.09,24.35,17.57769230769231,0.88,20.32
Amritsar,2019-03-28,230.0,127.89,86.36,26.89,20.67,18.52942307692308,0.72,23.48
Amritsar,2019-03-29,139.0,113.95,73.09,16.56,15.57,19.48115384615385,0.74,22.04
Amritsar,2019-03-30,135.0,106.94,60.48,10.8,9.9,20.432884615384616,0.47,24.02
Amritsar,2019-03-31,83.0,67.71,28.25,13.03,11.09,21.384615384615387,0.42,19.17
Amritsar,2019-04-01,87.0,95.73,43.8,35.03,39.15,22.336346153846158,0.75,18.12
Amritsar,2019-04-02,118.0,120.11,71.36,81.76,85.38,23.288076923076925,0.53,24.38
Amritsar,2019-04-03,139.0,94.69,54.24,138.35,87.13,24.239807692307693,0.76,27.24
Amritsar,2019-04-04,110.0,111.23,66.98,66.24,23.01,25.191538461538464,0.73,29.25
Amritsar,2019-04-05,167.0,139.75,84.64,66.81,26.32,26.143269230769235,0.83,25.79
Amritsar,2019-04-06,182.0,167.42,92.19,22.71,9.8,27.095000000000002,0.77,26.43
